Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-363.37,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Hulu,,digital advertising,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-706.64,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Hulu,,digital advertising,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-1549.04,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Support Jed Hinkle,Hulu,,digital advertising,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-118.58,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Hulu,,digital advertising,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-1151.23,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,Hulu,,Digital advertising,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-2226.1,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,Hulu,,Digital advertising,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-2704.97,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Support Steve LaPraim,Hulu,,Digital advertising,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Hulu,,,,2450 Colorado Ave,Santa Monica,CA,90404,,-6876.95,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,Hulu,,digital advertising,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-300.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,online,,website production/hosting,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,online,,website production/hosting,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-300.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,online,,website production/hosting,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Support Steve LaPraim,online,,website production/hosting,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Oppose Shelley Vance,online,,website production/hosting,N,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Support Caleb Hinkle,online,,website production/hosting,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Support Barry Usher,online,,website production/hosting,N,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Support Greg Kmetz,online,,website production/hosting,N,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Drogin Group,,,,6705 W Hwy 290 Suite 50281,Austin,TX,78735,,-1800.0,,,,,,website production/hosting,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,online,,website production/hosting,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Wise Digital Strategies,,,,27122 Sable Oaks Lane,Houston,TX,77433,,-5000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Online,,Digital Advertising,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Wise Digital Strategies,,,,27122 Sable Oaks Lane,Houston,TX,77433,,-5000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Curtis Cochran,online,,Digital Advertising,N,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Wise Digital Strategies,,,,27122 Sable Oaks Lane,Houston,TX,77433,,-5000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Shelley Vance,online,,digital advertising,N,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Wise Digital Strategies,,,,27122 Sable Oaks Lane,Houston,TX,77433,,-5000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,online,,Digital advertising,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-19 00:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2500.0,,,,,,Digital Ad Production,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,Digital,,digital ad production,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2424.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Chisholm Christensen,mail,2092,mail production/postage,N,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2424.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Chisholm Christensen,mail,2092,mail production/postage,N,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2433.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Curtis Cochran,Mail,2113,mail production/postage,N,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2385.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Wayne Rusk,Mail,2004,mail production/postage,N,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Mail,2394,mail production/postage,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Russ Nelson,Mail,1537,mail production/postage,N,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2552.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Mail,2387,mail production/postage,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2626.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Jason Ellsworth,mail,2557,mail production/postage,N,,,,,,,,JASON ELLSWORTH,HOUSE DISTRICT 34,REP,STATE REPRESENTATIVE DISTRICT 34
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,mail,2229,mail production/postage,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-3281.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Mike Talia,mail,4066,mail production/postage,N,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-3315.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Doug Martens,mail,4144,mail production/postage,N,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-10 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2974.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,mail,3360,mail production/postage,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Wise Digital Strategies,,,,27122 Sable Oaks Lane,Houston,TX,77433,,-5000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,Online,,digital advertising,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-19 00:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2500.0,,,,,,Digital Ad Production,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,digital,,digital ad production,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-4256.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Oppose Curtis Cochran,Fox TV,,online advertising,N,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-5242.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Support Ken Allen,Fox TV,,online advertising,N,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-4030.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Fox TV,,online advertising,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-4558.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Fox tV,,online advertising,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-4523.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Support Jed Hinkle,Fox TV,,online advertising,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-04-26 00:00:00,Fox Television Stations LLC,,,,"1211 Avenue of the Americas, Suite 302",New York,NY,10036,,-4100.0,,,,,,Online Advertising,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Fox tV,,online advertising,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2385.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Wayne Rusk,Mail,2004,mail production/postage,N,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,2352,mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Mail,2394,mail production/postage,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Mail,2394,mail production/postage,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-1091.5,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jed Hinkle,Mail,1537,mail production/postage,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-1091.5,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Russ Nelson,Mail,1537,mail production/postage,N,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Russ Nelson,Mail,1537,mail production/postage,N,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2552.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Mail,2387,mail production/postage,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Troy Charbonneau,Mail,2230,mil production/postage,N,,,,,,,,TROY CHARBONNEAU,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Stacy Zinn,Mail,2200,mail production/postage,N,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2260.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ole Hedstrom,Mail,1716,mail production/postage,N,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2626.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Jason Ellsworth,Mail,2557,mail production/postage,N,,,,,,,,JASON ELLSWORTH,HOUSE DISTRICT 34,REP,STATE REPRESENTATIVE DISTRICT 34
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2563.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,Mail,2414,mail production/postage,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2310.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Eric Peterson,mail,2566,mail production/postage,N,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-21 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,2352,mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,2352,Mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Mail,2394,mail production/postage,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Russ Nelson,mail,1537,mail production/postage,N,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2552.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Mail,2387,mail production/postage,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Troy Charbonneau,Mail,2230,mail production/postage,N,,,,,,,,TROY CHARBONNEAU,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Stacy Zinn,Mail,2200,mail production/postage,N,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2260.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ole Hedstrom,Mail,1716,mail production/postage,N,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,expenditure,04/26/2026 to 05/24/2026,C6,2026-05-14 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2337.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Gunner Cessnik,Mail,1893,mail production/postage,N,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
